t,r_x,r_y,v_x,v_y,Em
0.5660000000000001,0.1530515894856507,-0.008573824291497872,-0.10401973296753192,-1.3043213102952727,5279.435200138559
0.5670000000000001,0.15294756975268317,-0.009878145601793144,-0.11144868254922322,-1.3037970976073598,5279.183072160968
0.5680000000000001,0.15283612107013395,-0.011181942699400505,-0.1188756497494359,-1.3032093141432113,5278.820965724318
0.5690000000000001,0.1527172454203845,-0.012485152013543716,-0.12629972925024932,-1.302557965498521,5278.348656703342
0.5700000000000001,0.15259094569113427,-0.013787709979042237,-0.13372001550807017,-1.3018430742776559,5277.765950172305
0.5710000000000001,0.1524572256756262,-0.015089553053319892,-0.14113560318032745,-1.301064680102124,5277.07268054682
0.5720000000000001,0.15231609007244587,-0.016390617733422017,-0.14854558755250416,-1.3002228396063855,5276.2687117039895
0.5730000000000001,0.15216754448489336,-0.017690840573028402,-0.1559490649650499,-1.2993176264209931,5275.353937080731
0.5740000000000001,0.1520115954199283,-0.018990158199449395,-0.16334513323971786,-1.2983491311430708,5274.3282797501715
0.5750000000000001,0.1518482502866886,-0.020288507330592464,-0.17073289210487105,-1.2973174612941596,5273.19169247602
0.5760000000000001,0.15167751739458374,-0.021585824791886622,-0.17811144361930298,-1.2962227412654728,5271.944157744743
0.577,0.15149940595096442,-0.022882047533152094,-0.18547989259412112,-1.2950651122506276,5270.585687775691
0.578,0.1513139260583703,-0.02417711264540272,-0.19283734701224436,-1.2938447321659314,5269.116324508947
0.579,0.15112108871135804,-0.025470957377568652,-0.20018291844506927,-1.2925617755583263,5267.53613957111
0.58,0.15092090579291298,-0.02676351915312698,-0.2075157224658656,-1.291216433501106,5265.845234218964
0.581,0.15071339007044712,-0.028054735586628084,-0.21483487905946638,-1.2898089134775443,5264.043739261139
0.582,0.15049855519138766,-0.029344544500105627,-0.22213951302782475,-1.2883394392525849,5262.131814957949
0.583,0.15027641567835984,-0.030632883939358212,-0.22942875439101706,-1.2868082507327632,5260.109650899429
0.584,0.1500469869239688,-0.03191969219009098,-0.23670173878327957,-1.285215603814547,5257.977465861924
0.585,0.14981028518518552,-0.03320490779390552,-0.24395760784367485,-1.2835617702212971,5255.735507643301
0.586,0.14956632757734184,-0.03448846956412682,-0.2511955096009936,-1.2818470373290667,5253.384052877084
0.587,0.14931513206774086,-0.03577031660145589,-0.25841459885250817,-1.2800717079814725,5250.923406825857
0.588,0.14905671746888835,-0.03705038830943736,-0.26561403753620366,-1.2782361002938865,5248.353903154069
0.589,0.14879110343135216,-0.03832862440973125,-0.27279299509612626,-1.276340547447207,5245.675903680771
0.59,0.14851831043625602,-0.039604964957178454,-0.2799506488404977,-1.2743853974714894,5242.889798112513
